OXI_ID,CODIGO INMUEBLE COMPLETO,EMPRESA PROPIETARIA,TIPOLOGIA INMUEBLE,REFERENCIA CATASTRAL,CCAA,PROVINCIA,CIUDAD,DIRECCIÓN COMPLETA,CODIGO POSTAL,ASKING PRICE,NUMERO DORMITORIOS,NUMERO BAÑOS,SUPERFICIE,SITUACIÓN OCUPACIONAL,FIELD AGENT ASSIGNED,FASE JUDICIAL,CLIENTE ,TIPO DE OPERACIÓN,PUBLISHED,OFFER STATUS,IBI,GASTOS COMUNIDAD,RESERVA-ARRAS AGREEMENT,OFFER QUANTITY,OXI FEES,NET FEES OXI,FIELD AGENTE FEES,OXI FEES (VAT),FIELD AGENT FESS (VAT),FASE RESERVA,FASE PBC,NOTARY,COMENTARIOS,HONORARIOS,ACTIVO EN COLABORACIÓN,OCUPACIÓN,VULNERABILIDAD,COMENTARIO GENERAL
OXI_7056,60458909,,VIVIENDA,8096815DF2789E0012ME,Cataluña,Barcelona,BARCELONA,"CL. MARE DE DEU DEL PORT, N.387, P.4, Po.1, B.BIS",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7057,60531548,,VIVIENDA,0265311DG6306N0008SB,Cataluña,Girona,SANT HILARI SACALM,"CL. JOAN XXIII, N.12-14, P.1, Po.2",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7058,60453212,,VIVIENDA,9332005DF1993S0114FB,Cataluña,Barcelona,RUBI,"PL. NOVA,ED. JAMAICA, N.10, P.5, Po.1, B.J-3",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7059,60458850,,VIVIENDA,7668103DF2976N0018JX,Cataluña,Barcelona,BARBERA DEL VALLES,"Rª SANTA MARIA, N.139, P.4, Po.2",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7060,60457957,,VIVIENDA,6360030CF7866S0001JI,Cataluña,Barcelona,PONTONS,"CL. DE LA IGLESIA, N.28",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7061,60454904,,VIVIENDA,1364745DF3816C0009QG,Cataluña,Barcelona,BARCELONA,"CL. RAMON ALBO, N.16, P.4",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7062,60486103,,VIVIENDA,3217508DG6231N0002ET,Cataluña,Girona,BREDA,"CL. BARCELONA, N.52, P.PB, Po.1",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7063,60453836,,VIVIENDA,8415816DG1081B0035IO,Cataluña,Barcelona,TERRASSA,"CL. MARE DE DEU DEL PILAR, N.42, P.4, Po.2",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7064,60453531,,VIVIENDA,5073718DF3857C0002UK,Cataluña,Barcelona,BADALONA,"CL. SIMANCAS, N.88-90, P.PRAL, Po.2",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7065,60497235,,VIVIENDA,7914011DG6171S0001OM,Cataluña,Barcelona,CAN DOMENEC (TORDERA),"CL. TURO CALELLA, N.16",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7066,60501077,,VIVIENDA,3862001DG5136S0004QF,Cataluña,Barcelona,SANTA MARIA DE PALAUTORDERA,"CL. SANT ANTONI MARIA CLARET, N.18, P.CAS, Po.C",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7067,60450963,,VIVIENDA,5678907DF3857H0001AH,Cataluña,Barcelona,BADALONA,"CL. DOCTOR MODREGO, N.25, P.PB, Po.1",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7068,60448656,,VIVIENDA,6001809DF2860A0015QZ,Cataluña,Barcelona,"HOSPITALET DE LLOBREGAT, L'","CL. TERRA BAIXA, N.18, P.3, Po.1",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7069,60447525,,VIVIENDA,6805113DF2860F0026GT,Cataluña,Barcelona,"HOSPITALET DE LLOBREGAT, L'","CL. RAFAEL CAMPANALS, N.122, P.SAT, Po.1",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7070,60446410,,VIVIENDA,5797217DF2759F0005GL,Cataluña,Barcelona,"HOSPITALET DE LLOBREGAT, L'","AV. VENTURA GASSOL, N.14, E.B, P.ENT, Po.1",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7071,60443780,,VIVIENDA,5073019DG3257S0001PJ,Cataluña,Barcelona,CENTELLES,"CL. SANT MARTI, N.48, E.1, P.PB, Po.1",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7072,60454617,,VIVIENDA,7005307DF2870E0013JD,Cataluña,Barcelona,"HOSPITALET DE LLOBREGAT, L'","PJE. LLOPIS, N.6, P.3, Po.2",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7073,60456814,,VIVIENDA,2376603DG4427N0019XA,Cataluña,Barcelona,RODA DE TER,"CL. DE LA SERRA, N.12, P.PB, Po.3, B.4",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7074,60455199,,VIVIENDA,0500107DG7100S0001TD,Cataluña,Barcelona,CALELLA,"CL. MASNOU, N.15-17",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7075,60453791,,VIVIENDA,4715819DF1741F0002RW,Cataluña,Barcelona,CASTELLDEFELS,"CL. AGUSTINA DE ARAGÓN, N.115, P.1, Po.1",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7076,60453137,,VIVIENDA,6900105DF2860B0006GQ,Cataluña,Barcelona,"HOSPITALET DE LLOBREGAT, L'","CL. SANTA EULALIA, N.121, P.2, Po.2",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7077,60445047,,VIVIENDA,1287615DF3818G0004AA,Cataluña,Barcelona,BARCELONA,"CL. VIA FAVENCIA, N.195, P.1, Po.2",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7078,60533805,,VIVIENDA,3508203EG1430N0001YL,Cataluña,Girona,PALAFRUGELL,"CL. SANT ANTONI, N.11, P.1",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7079,60451236,,VIVIENDA,1531906DG8113S0017EQ,Cataluña,Girona,BLANES,"CL. JOSEP CARNER, N.1, P.PB, Po.2",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7080,60460879,,VIVIENDA,4543312CG8044S0003PQ,Cataluña,Barcelona,IGUALADA,"CL. RETIR, N.7, P.1",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7081,60458561,,VIVIENDA,5475505DF3857E0004RG,Cataluña,Barcelona,BADALONA,"AV. MARQUES DE MONTROIG, N.216, P.1, Po.4",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7082,60453402,,VIVIENDA,5500916DF2850B0030GS,Cataluña,Barcelona,"HOSPITALET DE LLOBREGAT, L'","CL. DEL TEIDE, N.60, P.2, Po.2",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7083,60453205,,VIVIENDA,4424101CF4542C0024EZ,Cataluña,Tarragona,VILA-SECA,"CL. MIGDIA, N.2, E.1, P.2, Po.4",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7084,60451836,,VIVIENDA,5093118DF3859C0002UY,Cataluña,Barcelona,SANTA COLOMA DE GRAMENET,"PJE. BEETHOVEN, N.15, P.PB, Po.2",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7085,60452395,,VIVIENDA,1848103DG8114N0019GS,Cataluña,Girona,BLANES,"CL. JOAN ALCOVER, N.3, P.5, Po.4",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7086,60500687,,VIVIENDA,7847009DG3274N0012HB,Cataluña,Barcelona,AIGUAFREDA,"PSO CATALUÑA, N.87, E.B, P.PB",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7087,60502211,,VIVIENDA,9944721CF7894S0001QO,Cataluña,Barcelona,TORRELLES DE FOIX,"CL. POMER, N.1, P.CAS",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7088,60451559,,VIVIENDA,3169515DG8436G0027ZA,Cataluña,Girona,SALT,"PSO PAÏSOS CATALANS, N.83-85, P.2, Po.3",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7089,60450908,,VIVIENDA,4060712CF6545G0006OT,Cataluña,Tarragona,ALTAFULLA,"PJE. DEL ROQUEO, N.2, P.2, Po.1",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7090,60447004,,VIVIENDA,6843112DF4964S0003RR,Cataluña,Barcelona,PREMIA DE DALT,"AV. LLEIDA, N.3, P.1",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7091,60445058,,VIVIENDA,7305503DG2070B0013AU,Cataluña,Barcelona,SABADELL,"CL. SAU, N.108, P.3, Po.1",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7092,60439863,,VIVIENDA,1250734CF9615S0001SI,Cataluña,Barcelona,VILANOVA I LA GELTRU,DS POLIGON 36,-,,-,-,-,Okupado ,ANA ALBIOL,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7093,60455366,,VIVIENDA,6976007DF2967N0009IY,Cataluña,Barcelona,"ROMANICA, LA (ANTES DE LA CREU)","CL. RAMON MUNTANER, N.38, P.4, Po.2",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7094,60489238,,VIVIENDA,2680002DG4428S0002WX,Cataluña,Barcelona,RODA DE TER,"PSO MORET, N.3, P.1, Po.A",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7095,60457514,,VIVIENDA,8105703DG5780N0012QT,Cataluña,Girona,OLOT,"CL. SANT BERNAT, N.11, P.5, Po.2",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7096,60457773,,VIVIENDA,7066110DG7176N0008GR,Cataluña,Barcelona,TORDERA,"CL. AMADEU VIVES, N.45, P.2, Po.2",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7097,60445614,,VIVIENDA,3894308DG8439D0006OB,Cataluña,Girona,GIRONA,"CL. JOSEP MARIA PRAT, N.19, P.2, Po.2, B.C",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7098,60461823,,VIVIENDA,2769703DG8426H0026QG,Cataluña,Girona,SALT,"CL. DR.FERRAN, N.31, P.2, Po.8",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7099,60456569,,VIVIENDA,0379403DG4007N0010JB,Cataluña,Barcelona,BARRIADA NOVA,"CL. SEQUIA, N.2BIS, P.3, Po.1",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7100,60454628,,VIVIENDA,4526511DG2042C0013UG,Cataluña,Barcelona,SABADELL,"CL. DE PAJARES, N.2-4, E.A, P.3, Po.DCHA",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7101,60451784,,VIVIENDA,0474005DG4007S0004YW,Cataluña,Barcelona,BARRIADA NOVA,"CL. RIERA -CANOVELLES-, N.6, P.1, Po.2",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7102,60447066,,VIVIENDA,4689804DG7048N0027RA,Cataluña,Barcelona,PINEDA DE MAR,"CL. ILLES CANARIES, N.103, E.A, P.2, Po.1",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7103,60485015,,VIVIENDA,9655501DG6495N0035WH,Cataluña,Girona,ANGLES,"CL. CARRER FABRIQUES 15, N.15, P.2, Po.2, B.6",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7104,60494486,,VIVIENDA,9756803DG6495N0027QA,Cataluña,Girona,ANGLES,"CL. FABRIQUES, N.10, P.1, Po.2",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7105,60482287,,VIVIENDA,1712723DG8211S0001MT,Cataluña,Girona,MAÇANET DE LA SELVA,"CL. SANT POL, N.78, P.PARC, Po.409",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7106,60517313,,VIVIENDA,9655501DG6495N0004EJ,Cataluña,Girona,ANGLES,"CL. FABRIQUES, N.5, E.1, P.1, Po.1",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7107,60445132,,VIVIENDA,9734103CF4593D0121TZ,Cataluña,Tarragona,TARRAGONA,"RBLA. DE PONENT, N.4, E.3, P.5, Po.D",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7108,60449392,,VIVIENDA,2380604CF5528A0020AD,Cataluña,Tarragona,SANT SALVADOR,"AV. MONTSANT, N.13, P.5, Po.4, B.21",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7109,60462377,,VIVIENDA,9056217CS3195N0001BU,Canarias,Sta. Cruz Tenerife,VILAFLOR,"CL. MORRO ELCANO, N.4",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7110,60458516,,VIVIENDA,002505300BS08F0001QH,Canarias,Sta. Cruz Tenerife,PUNTAGORDA,"Cº TOPO BLANCO, N.12",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7111,60479033,,VIVIENDA,2056514CS7425N0001YL,Canarias,Sta. Cruz Tenerife,SANTA CRUZ DE TENERIFE,"CL. PUNTA SAN BORONDÓN, URB. CUEVAS BLANCAS, N.24",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7112,60488853,,VIVIENDA,8792307DS5089S0005HM,Canarias,Las Palmas,"PALMAS DE GRAN CANARIA, LAS","PSO TOMAS MORALES, N.25, P.4, Po.1",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7113,60507941,,VIVIENDA,6993705BR0769S0001LF,Canarias,Sta. Cruz Tenerife,GUARAZOCA,"CL. LOS JARALES, N.10",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7114,60524295,,VIVIENDA,0878201FS0707N0022QU,Canarias,Las Palmas,CORRALEJO PLAYA,"CL. EL ROQUE, N.9, P.PB, Po.I",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7115,60461627,,VIVIENDA,9092302CR3989S0166JH,Canarias,Sta. Cruz Tenerife,COSTA DEL SILENCIO,"CL. DE LA TE, N.2, P.2, Po.12B8, B.XII",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7116,60529529,,VIVIENDA,0030003FS1903S0111TP,Canarias,Las Palmas,PLAYA BLANCA (YAIZA),"CL. IRLANDA, N.7, Po.76",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7117,60456305,,VIVIENDA,0498601FS1409N0129FW,Canarias,Las Palmas,PUERTO DEL ROSARIO,"CL. TABAIBA, N.26-B",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7118,60524197,,VIVIENDA,3264632CS7436S0004TT,Canarias,Sta. Cruz Tenerife,TACO,"CL. SANTO ANGEL DE LA GUARDIA, N.28, P.2",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7119,60459294,,VIVIENDA,RC NO ASIGNADA,Canarias,Sta. Cruz Tenerife,TACO,"CL. SAN CARMELO, N.21, P.2, Po.DCHA",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7120,60514799,,VIVIENDA,2735617FS1523N0011TP,Canarias,Las Palmas,PUERTO DEL ROSARIO,"CL. JUAN DE AUSTRIA, N.113, P.1, Po.IZDA",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7121,60516010,,VIVIENDA,2175105CS7427N0004LP,Canarias,Sta. Cruz Tenerife,"ANDENES, LOS","CL. SANCHO PANZA, N.11, P.2, Po.2",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7122,60447398,,VIVIENDA,4400709CS7540S0015ES,Canarias,Sta. Cruz Tenerife,SAN CRISTOBAL DE LA LAGUNA,"CL. ALVARADO Y BRACAMONTE, N.38, P.1, Po.D",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7123,60517566,,VIVIENDA,0834415FS1503S0001WE,Canarias,Las Palmas,PUERTO DEL ROSARIO,"CL. BARCELONA, N.32, P.PB, Po.1",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7124,60524399,,VIVIENDA,9864801CS5196S0012AK,Canarias,Sta. Cruz Tenerife,PORIS DE ABONA,"CL. DOCTORA INMACULADA EXPÓSITO MARRERO, RS. LOS PICACHOS, N.S/N, P.1, Po.A-17,",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7125,60495639,,VIVIENDA,5533101CS2153S0052AS,Canarias,Sta. Cruz Tenerife,CALLAO SALVAJE,"CL. VENECIA, RESIDENCIAL UN POSTO AL SOLE, N.1, P.PB, Po.2001, B.2000",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7126,60529674,,VIVIENDA,5998508CR3959N0002TH,Canarias,Sta. Cruz Tenerife,FRAILE,"AV. ISLAS CANARIAS, N.8, P.1, Po.1",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7127,60464780,,VIVIENDA,6098504CR3969N0005AM,Canarias,Sta. Cruz Tenerife,FRAILE,"CL. TENERIFE, N.67, P.2, Po.DRCHA",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7128,60495164,,VIVIENDA,1452602DS4015S0005YU,Canarias,Las Palmas,ARRECIFE,"CL. JAEN, N.4, E.B, P.1, Po.5",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7129,60505337,,VIVIENDA,6722107CS4067S0036SQ,Canarias,Sta. Cruz Tenerife,SAN ISIDRO DE ABONA,"CL. PILAR COCINA, N.42, P.1, Po.5",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7130,60447172,,VIVIENDA,0840801FT4005S0006IX,Canarias,Las Palmas,ARRECIFE,"CL. SORIA, N.3, P.2, Po.DCHA",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7131,60514665,,VIVIENDA,0460705FS1406S0011YP,Canarias,Las Palmas,"MATORRAL, EL (PUERTO DEL ROSARIO)","CL. TABAJOSTE, N.16, P.1",-,,-,-,-,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7132,60582420,,VIVIENDA,7525411DF2972F0001TY,Cataluña,Barcelona,CERDANYOLA DEL VALLES,"AV. FLOR DE MAYO, N.110-112",8290,€505800.00,-,-,300,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7133,60574751,,VIVIENDA,7153006DF3975S0001YA,Cataluña,Barcelona,MAS LLOMBART,"CL. LA PAU, N.15, P.PB",8105,€281400.00,-,-,304.57,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7134,60576436,,VIVIENDA,1300813DF2810A0008RB,Cataluña,Barcelona,SANT JOAN DESPI,"CL. VICOMICIA, N.12, P.AT, Po.1",8970,€284100.00,-,-,130,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7135,60581981,,VIVIENDA,4712006CF9741S0001RE,Cataluña,Barcelona,CANYELLES,"CL. PRINCIPAL, N.11",8811,€297900.00,-,-,303.22,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7136,60582253,,VIVIENDA,5707710DG2050B0001ZD,Cataluña,Barcelona,SABADELL,"CL. SANT MIQUEL, N.2C",8208,€449600.00,-,-,246,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7137,60581527,,VIVIENDA,0121501DG5092S0068IA,Cataluña,Barcelona,SANT VICENÇ DE MONTALT,"CL. MEDITERRANI, N.4, E.1, P.4, Po.3",8394,€263100.00,-,-,126.64,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7138,60583960,,VIVIENDA,2236820CF8623N0001TR,Cataluña,Tarragona,CALAFELL,"CL. TOMAS BRETON, N.16-20, P.PB",43820,€199800.00,-,-,341.5,Okupado ,ANA ALBIOL,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7139,60573472,,VIVIENDA,6833311CF9763S0001SX,Cataluña,Barcelona,OLIVELLA,"CL. VIA LACTEA, N.140",8818,€227400.00,-,-,332.2,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7140,60583768,,VIVIENDA,7106910DG8270N0001YR,Cataluña,Girona,"HOSTALET, L' (LLORET DE MAR)","CL. MAR DEL JAPO, N.35, P.PB",17310,€35400.00,-,-,68,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7141,60576341,,VIVIENDA,4273143DF2847C0001TQ,Cataluña,Barcelona,"PLANES, LES","CL. DOCTOR MODREGO, N.15",8196,€381900.00,-,-,201.45,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7142,60581919,,VIVIENDA,8347503DG3184N0001RA,Cataluña,Barcelona,"AMETLLA DEL VALLES, L'","CTRA. PUIGGRACIOS, N.54",8480,€251200.00,-,-,238.25,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7143,60573674,,VIVIENDA,2260712DG3026S0001IQ,Cataluña,Barcelona,CAN FALGUERA-TURONS (ELS),"CL. PERDIU, N.6, P.PB",8184,€240500.00,-,-,266.89,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7144,60573084,,VIVIENDA,7339728CF9773N0001UK,Cataluña,Barcelona,OLIVELLA,"CL. DE MAS BARGALLO, N.22",8818,€184300.00,-,-,189.4,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7145,60584157,,VIVIENDA,1780206CG4218S0012OW,Cataluña,Lleida,AGRAMUNT,"AV. MARIA JOLONCH, N.50, P.2, Po.1",25310,€14400.00,-,-,64.85,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7146,60572698,,VIVIENDA,5330154DG8253S0001LO,Cataluña,Girona,AIGUAVIVA PARC,"CL. ALZINA, N.32",17411,€157500.00,-,-,217.5,Okupado ,,,CORAL HOMES,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,SI,,,,
